Rate	100.00
Rate Tried	% Accepted	Alpha 1 - Dev	Alpha 1 - Tried	Alpha 1 - Accepted	Alpha 2 - Dev	Alpha 2 - Tried	Alpha 2 - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
1000	0.292000	16.692379	531	0.350282	0.009283	469	0.226013	0.292000	0.291045	
1000	0.272000	16.692379	485	0.303093	0.009283	515	0.242718	0.272000	0.291025	
1000	0.294000	16.692379	516	0.294574	0.009283	484	0.293388	0.294000	0.291029	
1000	0.297000	16.692379	479	0.319415	0.009283	521	0.276392	0.297000	0.291035	
1000	0.284000	16.692379	503	0.308151	0.009283	497	0.259557	0.284000	0.291027	
1000	0.296000	16.692379	517	0.311412	0.009283	483	0.279503	0.296000	0.291033	
1000	0.303000	16.692379	504	0.309524	0.009283	496	0.296371	0.303000	0.291045	
1000	0.299000	16.692379	502	0.328685	0.009283	498	0.269076	0.299000	0.291053	
1000	0.299000	16.692379	503	0.326044	0.009283	497	0.271630	0.299000	0.291061	
1000	0.293000	16.692379	475	0.322105	0.009283	525	0.266667	0.293000	0.291063	
1000	0.276000	16.692379	495	0.294949	0.009283	505	0.257426	0.276000	0.291048	
1000	0.297000	16.692379	492	0.321138	0.009283	508	0.273622	0.297000	0.291054	
1000	0.256000	16.692379	490	0.289796	0.009283	510	0.223529	0.256000	0.291018	
1000	0.312000	16.692379	513	0.348928	0.009283	487	0.273101	0.312000	0.291039	
1000	0.309000	16.692379	490	0.357143	0.009283	510	0.262745	0.309000	0.291058	
1000	0.307000	16.692379	468	0.341880	0.009283	532	0.276316	0.307000	0.291074	
1000	0.285000	16.692379	512	0.318359	0.009283	488	0.250000	0.285000	0.291068	
1000	0.286000	16.692379	509	0.302554	0.009283	491	0.268839	0.286000	0.291063	
1000	0.323000	16.692379	495	0.345455	0.009283	505	0.300990	0.323000	0.291095	
1000	0.277000	16.692379	481	0.303534	0.009283	519	0.252408	0.277000	0.291081	
1000	0.310000	16.692379	523	0.363289	0.009283	477	0.251572	0.310000	0.291100	
1000	0.283000	16.692379	507	0.311637	0.009283	493	0.253550	0.283000	0.291092	
1000	0.305000	16.692379	508	0.346457	0.009283	492	0.262195	0.305000	0.291106	
1000	0.291000	16.692379	501	0.309381	0.009283	499	0.272545	0.291000	0.291106	
1000	0.274000	16.692379	475	0.320000	0.009283	525	0.232381	0.274000	0.291088	
1000	0.297000	16.692379	524	0.314885	0.009283	476	0.277311	0.297000	0.291094	
1000	0.269000	16.692379	508	0.311024	0.009283	492	0.225610	0.269000	0.291072	
1000	0.308000	16.692379	511	0.344423	0.009283	489	0.269939	0.308000	0.291089	
1000	0.272000	16.692379	510	0.309804	0.009283	490	0.232653	0.272000	0.291070	
1000	0.288000	16.692379	509	0.328094	0.009283	491	0.246436	0.288000	0.291067	
1000	0.276000	16.692379	497	0.291751	0.009283	503	0.260437	0.276000	0.291052	
1000	0.308000	16.692379	502	0.338645	0.009283	498	0.277108	0.308000	0.291069	
1000	0.304000	16.692379	446	0.307175	0.009283	554	0.301444	0.304000	0.291082	
1000	0.283000	16.692379	494	0.299595	0.009283	506	0.266798	0.283000	0.291074	
1000	0.277000	16.692379	494	0.313765	0.009283	506	0.241107	0.277000	0.291060	
1000	0.291000	16.692379	496	0.304435	0.009283	504	0.277778	0.291000	0.291059	
1000	0.312000	16.692379	502	0.338645	0.009283	498	0.285141	0.312000	0.291080	
1000	0.284000	16.692379	507	0.287968	0.009283	493	0.279919	0.284000	0.291073	
1000	0.283000	16.692379	493	0.314402	0.009283	507	0.252465	0.283000	0.291065	
1000	0.310000	16.692379	502	0.312749	0.009283	498	0.307229	0.310000	0.291084	
1000	0.271000	16.692379	486	0.288066	0.009283	514	0.254864	0.271000	0.291064	
1000	0.303000	16.692379	484	0.353306	0.009283	516	0.255814	0.303000	0.291076	
