Rate	100.00
Rate Tried	% Accepted	Alpha 1 - Dev	Alpha 1 - Tried	Alpha 1 - Accepted	Alpha 2 - Dev	Alpha 2 - Tried	Alpha 2 - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
1000	0.287000	18.259355	482	0.267635	0.008733	518	0.305019	0.287000	0.287494	
1000	0.276000	18.259355	458	0.262009	0.008733	542	0.287823	0.276000	0.287482	
1000	0.256000	18.259355	513	0.265107	0.008733	487	0.246407	0.256000	0.287449	
1000	0.274000	18.259355	506	0.276680	0.008733	494	0.271255	0.274000	0.287436	
1000	0.304000	18.259355	501	0.329341	0.008733	499	0.278557	0.304000	0.287453	
1000	0.307000	18.259355	488	0.313525	0.008733	512	0.300781	0.307000	0.287473	
1000	0.277000	18.259355	466	0.283262	0.008733	534	0.271536	0.277000	0.287462	
1000	0.269000	18.259355	488	0.252049	0.008733	512	0.285156	0.269000	0.287443	
1000	0.309000	18.259355	496	0.304435	0.008733	504	0.313492	0.309000	0.287465	
1000	0.330000	18.259355	523	0.328872	0.008733	477	0.331237	0.330000	0.287508	
1000	0.277000	18.259355	485	0.280412	0.008733	515	0.273786	0.277000	0.287498	
1000	0.273000	18.259355	498	0.299197	0.008733	502	0.247012	0.273000	0.287483	
1000	0.280000	18.259355	491	0.319756	0.008733	509	0.241650	0.280000	0.287475	
1000	0.286000	18.259355	505	0.275248	0.008733	495	0.296970	0.286000	0.287474	
1000	0.336000	18.259355	529	0.330813	0.008733	471	0.341826	0.336000	0.287523	
1000	0.262000	18.259355	514	0.282101	0.008733	486	0.240741	0.262000	0.287497	
1000	0.283000	18.259355	501	0.307385	0.008733	499	0.258517	0.283000	0.287493	
1000	0.294000	18.259355	449	0.325167	0.008733	551	0.268603	0.294000	0.287499	
1000	0.298000	18.259355	500	0.314000	0.008733	500	0.282000	0.298000	0.287510	
1000	0.280000	18.259355	498	0.293173	0.008733	502	0.266932	0.280000	0.287502	
1000	0.268000	18.259355	505	0.289109	0.008733	495	0.246465	0.268000	0.287483	
1000	0.295000	18.259355	449	0.300668	0.008733	551	0.290381	0.295000	0.287490	
1000	0.308000	18.259355	493	0.304260	0.008733	507	0.311637	0.308000	0.287511	
1000	0.301000	18.259355	484	0.293388	0.008733	516	0.308140	0.301000	0.287524	
1000	0.308000	18.259355	486	0.316872	0.008733	514	0.299611	0.308000	0.287545	
1000	0.275000	18.259355	510	0.272549	0.008733	490	0.277551	0.275000	0.287532	
1000	0.283000	18.259355	486	0.257202	0.008733	514	0.307393	0.283000	0.287528	
1000	0.291000	18.259355	500	0.292000	0.008733	500	0.290000	0.291000	0.287531	
1000	0.304000	18.259355	521	0.293666	0.008733	479	0.315240	0.304000	0.287548	
1000	0.309000	18.259355	525	0.293333	0.008733	475	0.326316	0.309000	0.287569	
1000	0.283000	18.259355	521	0.287908	0.008733	479	0.277662	0.283000	0.287565	
1000	0.316000	18.259355	457	0.334792	0.008733	543	0.300184	0.316000	0.287593	
1000	0.277000	18.259355	488	0.268443	0.008733	512	0.285156	0.277000	0.287582	
1000	0.297000	18.259355	487	0.312115	0.008733	513	0.282651	0.297000	0.287592	
1000	0.310000	18.259355	481	0.326403	0.008733	519	0.294798	0.310000	0.287614	
1000	0.296000	18.259355	465	0.281720	0.008733	535	0.308411	0.296000	0.287622	
1000	0.271000	18.259355	527	0.259962	0.008733	473	0.283298	0.271000	0.287606	
1000	0.277000	18.259355	479	0.298539	0.008733	521	0.257198	0.277000	0.287595	
1000	0.324000	18.259355	529	0.308129	0.008733	471	0.341826	0.324000	0.287631	
