"","node","Longitude","Latitude","specH.mean","Node.Age","Tones","specH.mean.sim.gam","Tones.sd","ancTones","ancTones.sd","mH","ancAge","ancnode","deltaAge","neighbourmean","phymean","neighbourmean_int","phymean_int","phyrate_abs","phyrate","phyrate_disc","phyrate_disc_sd","disc_neighbourmeans_int_sd","disc_neighbourmeans_int","disc_neighbourmed_int","disc_phymed_int","disc_phymeans_int","disc_phymeans_int_sd"
"162",162,34.7,-5,0.0112262216882284,0,36,0.0121421413996349,0,0.524556754696574,0.909180970650954,0.797896681233762,340.3784357,353,340.378435722147,34.6233165813248,36.9294545962809,37.0385206657216,34.9292281564668,96.3568538661314,96.3568538661314,120.977823112803,187.214765788513,1.78226557735801,37,37,29,30,4.18330013267038
"163",163,36,-4.7,0.0117665009529915,0,37,0.012707336141336,0,3.25564824140782,0.934611063910521,0.899651995004204,2023.582641,381,2023.58264068235,34.3643486761501,37.5655555124169,37.3892002135042,34.2161387543776,112.891601801831,112.891601801831,120.510351544337,188.637227435905,1.52563563886142,37.075,37,0,0,0
"164",164,35.7,-6.2,0.0114404592509713,0,37,0.0125102782914586,0,2.3656439096517,1.34695492825989,0.954404152299253,1161.804676,386,1161.80467600839,34.3458002244453,37.709464272322,37.4312911782913,34.3162829899106,111.013656347407,111.013656347407,114.571837975894,194.370036668782,1.48093950524045,37.4545454545455,38,26.5,26.5,2.12132034355964
"165",165,37.7,-4.1,0.0129310908346931,0,37,0.0136665165823363,0,4.18711040918607,1.20639692323814,0.982886105096165,688.2442055,399,688.244205520336,33.957251029834,37.705642712689,37.7072219933046,34.2973857776951,117.783771305114,117.783771305114,114.571837975894,194.370036668782,1.19307310062017,37.5135135135135,38,26,29.75,5.87367006223537
"166",166,38,-4.5,0.0129310908346931,0,38,0.0139042163186561,0,2.97433991958855,0.68201492794764,1.01434249100046,175.4184926,400,175.418492622807,33.7450192172133,37.6629033283018,37.7401314771444,34.2152373142619,114.348548816822,114.348548816822,114.571837975894,194.370036668782,1.06133726101046,37.6666666666667,37.5,26,29.375,5.50162313711664
"167",167,38.16,-4.25,0.0129310908346931,0,38,0.0139631671196168,0,2.97433991958855,0.68201492794764,1.01434249100046,175.4184926,400,175.418492622807,33.7169140120628,37.6629033283018,37.7357580510689,34.2152373142619,114.348548816822,114.348548816822,114.571837975894,194.370036668782,1.14816356408504,37.5806451612903,37,26,29.375,5.50162313711664
"168",168,38.3,-4.7,0.0129310908346931,0,40,0.0141186468967765,0,3.4819419153241,0.770730957248711,1.04633854217397,223.1039165,385,223.103916473109,33.5675418476475,38.1359501568718,37.6836774713087,34.7443692297483,106.027327980455,106.027327980455,114.571837975894,194.370036668782,0.989361399507773,37.6428571428571,38,31,32.3333333333333,6.12100209660695
"169",169,38.5,-5.05,0.0129499519599845,0,39,0.0142949742424929,0,3.4819419153241,0.770730957248711,1.04633854217397,223.1039165,385,223.103916473109,33.5261927972547,38.3947751775657,37.7698523843479,35.0031942504421,106.348748318628,106.348748318628,114.571837975894,194.370036668782,1.12297985014975,37.7586206896552,38,31,32.5,6.34822809924155
"170",170,38.4,-5.6,0.0129499519599845,0,40,0.0143038433116979,0,3.25083102410595,1.31654302074784,1.02367541872729,675.3035924,384,675.303592405263,33.4169663064434,37.978596214769,37.7281298058728,34.5748484780292,109.139098873333,109.139098873333,114.571837975894,194.370036668782,1.0559731838827,37.6785714285714,38,32,32.6666666666667,6.21825270205921
"171",171,37.5,-6.8,0.0126152811590909,0,37,0.0137678876486344,0,2.3656439096517,1.34695492825989,0.954404152299253,1161.804676,386,1161.80467600839,33.6674643636427,37.7094642723219,37.8680425390936,34.3162829899106,111.013656347407,111.013656347407,114.571837975894,194.370036668782,1.46273754980213,37.7037037037037,38,26.5,26.5,2.12132034355964
"172",172,36.7,-7.05,0.0113058159087024,0,38,0.0131780539351453,0,3.58017596998318,0.946722876559355,0.92231188761695,1577.283762,401,1577.28376175739,33.9644395491909,37.6286123195132,37.6480977478597,34.1302096446562,122.934932632135,122.934932632135,114.571837975894,194.370036668782,1.52579236072354,37.5714285714286,38,26,25.8,0.836660026534076
"173",173,40.4,-11.7,0.013976261199495,0,39,0.0165084326358169,0,6.67039808781574,0.911526694487132,1.18095848770292,596.8345208,395,596.834520778065,30.9891749624126,37.8287876781902,39.1784723149443,32.6827432527696,120.408241449751,120.408241449751,114.571837975894,194.370036668782,1.29099444873581,39,39,32.5,32.8888888888889,5.25680387004352
"174",174,41.7,-1.25,0.0172261547979798,0,39,0.0142091826753883,0,4.93782726333994,0.930453833417474,1.12058975959595,479.7455621,394,479.745562077825,33.2016271237785,37.9044779631118,37.7862445127295,32.8000579734053,114.670254289866,114.670254289866,114.571837975894,194.370036668782,0.948683298050514,37.3,37,32.5,32.8333333333333,5.27201267516106
"175",175,39,-6.7,0.0129499519599845,0,37,0.0148081773934713,0,6.94952181698394,0.46471874492928,1.13211680218917,81.58345458,397,81.5834545755045,33.4676435067217,38.0104566198708,38.0049731276251,32.5555721075008,122.806644461053,122.806644461053,114.571837975894,194.370036668782,1.31275791116768,38.16,38,32,32.7777777777778,5.36388309250541
"176",176,41.12,-1.86,0.0172261547979798,0,39,0.0143160201594803,0,4.93782726333994,0.930453833417474,1.12058975959595,479.7455621,394,479.745562077825,33.2144612823322,37.9044779631118,37.738587751991,32.8000579734053,114.670254289866,114.670254289866,114.571837975894,194.370036668782,0.984062724952183,37.8260869565217,38,32.5,32.8333333333333,5.27201267516106
"177",177,38.97,-6.53,0.0129499519599845,0,38,0.014773236644308,0,6.94952181698394,0.46471874492928,1.13211680218917,81.58345458,397,81.5834545755045,33.4351990333139,37.8009715088647,37.9142002620249,32.3460869964946,122.006749362599,122.006749362599,114.571837975894,194.370036668782,1.16435871847831,37.9130434782609,38,32,32.7222222222222,5.3115363408955
"178",178,39.72,-5.22,0.0160094092385392,0,38,0.0150114633241681,0,6.77743032307211,0.831671877683815,1.14863114559474,328.2732946,396,328.27329460288,33.4179425448289,37.8721208794041,37.8790086794403,32.5260370146972,127.628813920474,127.628813920474,114.571837975894,194.370036668782,1.0559731838827,37.8214285714286,38,32,32.8333333333333,5.33853912601566
"179",179,43.5,-11.5,0.0174380789413364,0,39,0.0177663753540064,0,10.8254271059005,0.98757488062445,1.49414613257088,402.907063,392,402.907063023603,30.0706430204188,37.9184186310131,39.2680513008925,32.6574791299622,109.115362021788,109.115362021788,114.571837975894,194.370036668782,0.957427107756338,39.75,39.5,32.5,32.8333333333333,5.27201267516106
"180",180,44.4,-12.2,0.0174380789413364,0,39,0.0179925369945821,0,10.8254271059005,0.98757488062445,1.49414613257088,402.907063,392,402.907063023599,29.5824199389242,37.9184186310131,39.1972051897201,32.6574791299622,109.115362021788,109.115362021788,114.571837975894,194.370036668782,1.15470053837925,39.6666666666667,39,32.5,32.8333333333333,5.27201267516106
"181",181,35.8,-8.5,0.0113058159087024,0,40,0.0125885326670935,0,4.35315315383518,1.24429570373657,0.816981419044896,1562.500502,378,1562.5005021686,34.1216416744856,37.5509994860999,37.0865210775207,34.1317130821907,105.940333427185,105.940333427185,122.636969615195,189.249825019807,1.68906517827779,37.1666666666667,37,27,27,1.4142135623731
"182",182,35.1,-9.2,0.0112583989599845,0,38,0.0122376145888339,0,2.24296481370025,1.27282875488495,0.780141695625993,824.7645626,380,824.764562561775,34.3140877725455,37.6555614504256,36.9371398000484,34.2572778466699,101.278062329568,101.278062329568,122.636969615195,189.249825019807,1.60356745147455,36.5714285714286,36.5,27.5,29.75,5.56027577253743
"183",183,34.7,-9.9,0.0112583989599845,0,38,0.0121686574153907,0,2.24296481370025,1.27282875488495,0.780141695625993,824.7645626,380,824.764562561773,34.3140774367384,37.6555614504256,36.7185811150629,34.2572778466699,101.278062329568,101.278062329568,122.636969615195,189.249825019807,1.60356745147455,36.5714285714286,36.5,27.5,29.75,5.56027577253743
"184",184,31.3,-8,0.0118491332435897,0,36,0.0119874459173898,0,0.20024302438932,1.04249837003248,0.765395920644018,443.0585438,355,443.058543778966,34.8826290104946,36.7839518057515,36.1388581519597,35.012136559965,106.516118721891,106.516118721891,121.055520348911,187.180171964157,1.8536173919926,36.5384615384615,36,33,31.2,5.35723809439155
"185",185,31.06,-8.62,0.0118491332435897,0,36,0.0119799470895036,0,0.082106067214789,0.780458242983751,0.770454057854591,249.0289236,356,249.028923611267,34.7487281495125,36.7146480735612,36.0288590217027,35.0701806643587,106.117681328996,106.117681328996,121.055520348911,187.180171964157,1.61932770686548,36.2,36,32,31,5.29150262212918
"186",186,31.2,-9,0.0111559680986791,0,36,0.0118954387775196,0,0.082106067214789,0.780458242983751,0.770454057854591,249.0289236,356,249.028923611267,34.6628169707803,36.7146480735612,35.9919049749907,35.0701806643587,106.117681328996,106.117681328996,121.055520348911,187.180171964157,1.61932770686548,36.2,36,32,31,5.29150262212918
"187",187,33.4,-9.45,0.0112583989599845,0,35,0.0116240482609396,0,0.391253776601921,1.12244981204525,0.736144145758685,578.3345929,358,578.334592924061,34.7039059503532,36.8782223055477,36.5681389363837,34.6058979823231,96.6292896150122,96.6292896150122,121.055520348911,187.180171964157,1.70970082853022,36.6153846153846,36,27.5,29,4.96655480858378
"188",188,33.5,-8.6,0.0109100839277389,0,33,0.0115680630967815,0,0.60526939896367,1.29414362398667,0.722323054918811,1141.13269,357,1141.13268967724,35.0489894006254,37.1582785658537,36.857629027053,34.6151172302487,101.00497346685,101.00497346685,121.055520348911,187.180171964157,1.35576371027375,36.8666666666667,37,26,27.6666666666667,3.78593889720018
"189",189,33.7,-9.7,0.0112583989599845,0,36,0.0117226826949405,0,0.391253776601921,1.12244981204525,0.736144145758685,578.3345929,358,578.334592924061,34.517949867973,36.6825679406799,36.5534184873064,34.4102436174553,96.546434125321,96.546434125321,121.055520348911,187.180171964157,1.76140969185596,36.5384615384615,36,27.5,28.75,4.5
"190",190,30,-10.2,0.0111559680986791,0,35,0.0122742318815936,0,2.85905685429813,1.11235312241947,0.818960561898127,481.7110344,324,481.711034370392,34.9508142195751,36.6607866141551,35.986626032747,33.6919632881739,88.8919099833682,88.8919099833682,118.637236833479,180.981513373102,1.39443337755679,35.7777777777778,36,30.5,30.5,6.36396103067893
"191",191,28,-13,0.0107363338370241,0,35,0.0126419948450763,0,2.85905685429813,1.11235312241947,0.818960561898127,481.7110344,324,481.711034370392,32.8696362819871,36.6607866141551,34.9379845519875,33.6919632881739,88.8919099833682,88.8919099833682,118.637236833479,180.981513373102,3.51188458428425,35.3333333333333,35,30.5,30.5,6.36396103067893
"192",192,26.2,-14.8,0.01047456596892,0,32,0.0125608327005623,0,2.88426997777639,1.49579905442006,0.789732918808988,1837.447753,323,1837.44775301682,35.7191850834253,37.5039454452704,37.2211946292032,34.4865502582597,101.762694479787,101.762694479787,118.637236833479,180.981513373102,4.32434966208793,38.8,38,0,0,0
"193",193,39,-12.55,0.0124213166816239,0,38,0.0160658478757845,0,4.58268297283151,1.31137173708224,0.803025694518653,1236.66641,379,1236.66640984888,31.5632823861078,37.631478495244,39.1593534410658,34.2803064091914,103.862959626557,103.862959626557,122.636969615195,189.249825019807,1.4142135623731,39,39,27,27.6666666666667,2.08166599946613
"194",194,33.3,-11,0.011191065550505,0,37,0.0119204928115347,0,3.6334632160484,1.37541932213111,0.798788173871736,1222.987313,363,1222.98731286906,34.5106647880312,37.3539910379914,36.3058954438937,34.269679269208,106.739135330088,106.739135330088,122.316632332167,190.958331201548,1.83195540504146,36.4166666666667,36,27,26.6666666666667,0.577350269189626
"195",195,33.5,-13.8,0.0112267374096737,0,36,0.0127140280308023,0,3.6334632160484,1.37541932213111,0.798788173871736,1222.987313,363,1222.98731286906,32.8531289497598,37.4079296469582,36.9820593425287,34.3236178781748,106.74939749248,106.74939749248,122.316632332167,190.958331201548,1.30384048104053,36.8,37,27,26.6666666666667,0.577350269189626
"196",196,38.9,-8.6,0.0126152811590909,0,37,0.0149268092709311,0,7.32990983127188,1.26015405097353,0.932369280332712,1452.99136,375,1452.99135983859,32.9332036098764,37.7062290470724,38.3037561560018,33.9558691518798,104.651607847606,104.651607847606,122.636969615195,189.249825019807,1.30451308386114,38.4210526315789,38,27.5,27.5,2.12132034355964
"197",197,35.6,-14.5,0.0117131249508547,0,38,0.0141570596398654,0,8.96296695146732,1.34072099654606,1.08917950440531,1040.603665,376,1040.6036645905,33.3621877636231,37.9124115617358,37.2577205640925,33.5832246962761,101.242327666741,101.242327666741,122.636969615195,189.249825019807,1.29099444873581,37.5,37.5,27,28.3333333333333,3.21455025366432
"198",198,39.5,-11,0.013976261199495,0,40,0.0159334516585669,0,11.1352401343104,1.04084991160914,1.24356959933566,460.7185127,377,460.718512735976,32.0266460893625,38.2237976312441,38.7220290142547,33.0618964042259,95.897401878716,95.897401878716,122.636969615195,189.249825019807,1.38873014965883,38.75,39,28,30.75,6.9462219947249
"199",199,40.2,-10.87,0.013976261199495,0,41,0.0162358000282606,0,11.1352401343104,1.04084991160914,1.24356959933566,460.7185127,377,460.718512735976,31.4730281980821,38.0151404556621,38.6291430559738,32.853239228644,95.7845863939096,95.7845863939096,122.636969615195,189.249825019807,1.0690449676497,38.5,39,28,30.5,6.45497224367903
"200",200,39.5,-14,0.0137921198277001,0,39,0.0165004181558542,0,3.96546794840953,1.30850369102397,0.810226317722,1548.131342,362,1548.13134185109,31.2457053717112,37.3320414924876,38.9164743253995,34.271859712193,107.952341795205,107.952341795205,122.316632332167,190.958331201548,1.30384048104053,39.2,39,27,27,1
"201",201,30.5,-18,0.00992814090384615,0,36,0.0126991064231424,0,0.70528867916076,1.24220418142033,0.831274777722696,653.017446,365,653.017446030691,34.5030503090416,37.2371372118244,36.4677251259368,34.5824926291281,102.510414000615,102.510414000615,122.316632332167,190.958331201548,0,37,37,27.5,29,4.04969134626332
"202",202,27.6,-21.3,0.00882307301087801,0,37,0.0118324863953644,0,0.70528867916076,1.24220418142033,0.831274777722696,653.017446,365,653.017446030691,34.8528153389053,37.1022967693324,36.4842438838295,34.4476521866361,102.458794791929,102.458794791929,122.316632332167,190.958331201548,0.577350269189626,36.5,36.5,27.5,28.8333333333333,3.65604522218567
"203",203,30,-22.5,0.00997294603399378,0,36,0.0127688488230039,0,1.96715420927043,1.18587285574838,0.81754641906919,1219.568653,366,1219.56865253568,35.2084791400367,37.1639160849658,36.8805181690082,34.4716451300943,108.743843749041,108.743843749041,122.316632332167,190.958331201548,0,37,37,28,28.1666666666667,1.72240142436851
"204",204,25,-25.8,0.00696384703885004,0,35,0.00973463856165424,0,0.513964319779867,0.949254033288994,0.570233727366093,411.2274043,369,411.227404281145,35.3193173147024,36.9688481325074,36.4201841881302,34.6369489113089,106.596530153755,106.596530153755,122.316632332167,190.958331201548,NA,36,36,30,30.25,3.2508740083525
"205",205,21.83,-22.87,0.00663521076340326,0,36,0.00982058142694489,0,0.513964319779867,0.949254033288994,0.570233727366093,411.2274043,369,411.227404281145,36.9358746097048,36.8054305864056,37.3260012445495,34.473531365207,106.488555622541,106.488555622541,122.316632332167,190.958331201548,1.73205080756888,37,38,30,30.1666666666667,3.09936454875199
"206",206,27,-31.5,0.00676866133197358,0,37,0.0104995646253906,0,2.3007822441408,0.81238931558177,0.734053403448845,338.6983252,372,338.698325172187,34.4348361786249,36.8983037232408,35.7609528099302,34.6061053602297,116.14060946897,116.14060946897,122.316632332167,190.958331201548,NA,NA,NA,30.5,31.2857142857143,3.96966519472887
"207",207,31,-28,0.00895335536655012,0,36,0.012095058611463,0,1.58457729019025,0.717220087018364,0.777405123849888,219.4087497,373,219.408749657558,34.6010397314686,37.0509233549507,36.6510495218007,34.6806563778169,116.120740191104,116.120740191104,122.316632332167,190.958331201548,NA,NA,NA,30.5,31.3571428571429,4.06877684998146
"208",208,28.75,-19.7,0.0092112196037296,0,37,0.012298220122315,0,1.58457729019025,0.717220087018364,0.777405123849888,219.4087497,373,219.408749657558,35.1460671661406,36.8623484804864,36.3459624094745,34.4920815033525,115.865884287163,115.865884287163,122.316632332167,190.958331201548,0.577350269189626,36.5,36.5,30.5,31.2857142857143,3.96966519472887
"209",209,34,-22.7,0.0132240670475913,0,37,0.0143191299537242,0,2.31838837253697,0.740813433134618,0.952835564783045,227.3946718,371,227.394671810191,34.5614685036556,36.9806184737549,36.5631746036952,34.5631875558798,109.203376624267,109.203376624267,122.316632332167,190.958331201548,0.707106781186548,36.5,36.5,30.5,31.2142857142857,3.96481780410906
"210",210,30.6,-23.5,0.00997294603399378,0,37,0.0128612700566006,0,2.31838837253697,0.740813433134618,0.952835564783045,227.3946718,371,227.394671810191,34.6887714922322,36.9806184737549,36.4025924559511,34.5631875558798,109.203376624267,109.203376624267,122.316632332167,190.958331201548,0.5,36.75,37,30.5,31.2142857142857,3.96481780410906
"211",211,10.1774,5.339348,0.0174789068939394,5648.305077,2,0.0158433667321566,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,68.008874144299,68.008874144299,120.581176606407,178.660646467194,NA,NA,NA,8,8,3.36650164612069
"212",212,10.013379,5.45113,0.0174789068939394,5314.755967,4,0.0158422197749749,1.40250111750129,2,0,1.25514850197957,5648.305077,211,333.54910964318,5,7,3.73193345450998,1.73193345450998,77.0055620269715,77.0055620269715,119.75502531856,175.986870181095,NA,3.73193345450998,3.73193345450998,8,8,1.4142135623731
"213",213,10.2121,5.789573,0.0174789068939394,2195.663423,24,0.016121450898625,1.99795312149257,1.88000914388882,1.40250111750129,1.25500805785398,5314.755967,212,3119.09254438862,30.1632688527114,25.270208123789,18.3505972583528,10.7352923127044,65.7481907032819,65.7481907032819,117.972787628041,173.815032015552,5.62313119566649,18.4213064466505,18.5227645922533,34,33,2.91547594742265
"214",214,10.304401,6.170746,0.0174789068939394,860.7879071,31,0.015993963359846,1.37559293052446,1.20282483094905,1.99795312149257,1.28919971873336,2195.663423,213,1334.87551584463,36.5109921994687,34.9751054804637,15.816755108835,17.0447566893703,81.4299410667016,81.4299410667016,117.696302025352,173.688928667086,8.51238222607408,15.8266588378192,14.1517250080576,38,37.75,2.06155281280883
"215",215,10.607449,6.21541,0.0163006410402098,260.2506933,35,0.0159769977969745,0.824426168315808,0.423295753985103,1.37559293052446,1.27358895645409,860.7879071,214,600.53721384372,38.654692910104,39.4041798484606,25.5781051194511,25.2679206657083,97.8542715437747,97.8542715437747,117.268999978243,172.919042463614,10.344191834335,25.6696383242478,28.7423277056917,38,35,7.39369100427294
"216",216,10.135633,5.644878,0.0174789068939394,1299.10829,29,0.0162336864183821,1.54665815864329,1.20282483094905,1.99795312149257,1.28919971873336,2195.663423,213,896.555133334919,32.8585406852726,30.9404150035115,20.4571695593995,19.50690230834,68.1162205127114,68.1162205127114,117.696302025352,173.688928667086,9.17714959780422,18.6490812852953,19.5235380122382,37,36.5,1.37840487520902
"217",217,10.27974,5.460994,0.0174789068939394,595.3916027,34,0.0164577768038123,1.12074929540154,1.74737758821485,1.54665815864329,1.30294288167306,1299.10829,216,703.716686907131,37.8839384249348,37.0685053670967,19.2914489913063,17.6173465420723,85.1928388466858,85.1928388466858,117.696302025352,173.688928667086,9.38173457984396,18.8766525107017,19.537149116269,37,34.4,5.85662018573853
"218",218,10.340298,5.465158,0.0174789068939394,353.8503411,36,0.0164645217345415,0.929822502287258,1.18500133078144,1.12074929540154,1.33038259671916,595.3916027,217,241.54126160417,38.0593957482471,37.023264342445,28.029432171651,17.4270345075508,68.5500354869409,68.5500354869409,117.656897468577,173.095107763082,7.50284019991945,26.8639479667994,28.0740913424224,37,33,6.20483682299543
"219",219,10.353594,5.086305,0.0174789068939394,4685.366492,7,0.0160808080999557,1.69214547282948,2,0,1.25514850197957,5648.305077,211,962.938584866899,31.2954713740422,26.1029524247938,6.62441339129833,4.52788608894489,83.0408605248465,83.0408605248465,130.350590739389,196.340480836109,0.454594252262816,6.66496219016226,6.66496219016226,17.5,15.75,5.22450519623194
"220",220,10.513083,4.828091,0.0171731030205905,3277.512985,18,0.0164545044556374,1.63128672855176,2.5267098320979,1.69214547282948,1.28422303572209,4685.366492,219,1407.85350740547,29.0475252004949,19.7017066770323,15.6325822864521,3.44638434326064,94.8831079280577,94.8831079280577,110.262284563821,136.9454562351,4.02241976754886,15.1249059456476,16.3277356854443,28,26.0909090909091,6.50314609177044
"221",221,10.845718,4.812971,0.0171731030205905,2732.261341,22,0.0164960109937422,1.82848085982412,3.2266734131605,1.63128672855176,1.32998189991427,3277.512985,220,545.251644021203,25.6265536821797,22.7008730304207,19.2597687601143,12.726841629272,85.8798503532146,85.8798503532146,109.94532871434,135.547565015513,3.4002482691734,19.1405624684896,19.5228625242959,28,26,7.68114574786861
"222",222,11.057124,4.67212,0.0171731030205905,1927.275863,26,0.0165394481573792,1.56328069591092,3.14472121154295,1.82848085982412,1.33506434723105,2732.261341,221,804.985478149954,29.6628054631354,30.1859629573948,15.2816619884487,10.7520254539759,85.3090930659874,85.3090930659874,121.323004056283,177.39063233024,7.43015940984634,15.9052884686601,13.7093149957505,38,35,6.67618368317024
"223",223,11.069436,4.639874,0.0171731030205905,1640.283922,28,0.0165360794951644,1.39115452206147,2.97628959871544,1.56328069591092,1.3403831983291,1927.275863,222,286.991940695049,31.1606149973098,34.5878212065322,16.3961505023833,10.8468092972906,80.5584068812782,80.5584068812782,120.86875128477,176.785299056405,10.0309531439947,17.5780611045803,18.547847213995,37.5,34.1428571428571,7.32600366300275
"224",224,11.020659,4.652098,0.0171731030205905,1014.925504,32,0.0166847357881638,1.43912176297875,3.00417055725772,1.39115452206147,1.33997070793562,1640.283922,223,625.358418291597,35.2156221814261,36.3173255106759,15.7080084817471,13.9300372634799,78.4643966679938,78.4643966679938,119.217686183293,174.926503998517,8.92358542786756,16.597402407099,14.537108149066,30,31.5714285714286,7.18463970001611
"225",225,11.103124,4.62439,0.0171731030205905,1454.709478,29,0.0165744484317272,1.37772725284218,3.00417055725772,1.39115452206147,1.33997070793562,1640.283922,223,185.574444286243,31.816848677089,33.3885368716825,16.8492466307747,9.44745843409549,76.9857212616163,76.9857212616163,120.055159894955,175.867431791137,7.1851186194715,17.2356253320653,16.4459206657978,37.5,33.9285714285714,7.52906456253452
"226",226,11.186858,4.571024,0.0171731030205905,1202.017208,30,0.0166579694418186,1.2833624356867,2.733634163679,1.37772725284218,1.34466895808092,1454.709478,225,252.692269522287,33.7711520246973,35.5320073338847,15.6530390951351,15.2336526222262,84.8623552608664,84.8623552608664,119.812431422345,175.452763620073,9.87258591683464,15.91563804276,13.4364977592496,37,33.9090909090909,6.34751203944578
"227",227,11.187355,4.54271,0.0171731030205905,891.3959859,32,0.0167357948488242,1.3141992878277,2.55356848346796,1.2833624356867,1.3548960488723,1202.017208,226,310.621222213614,35.6941492081373,39.8564338531129,17.4020578317612,10.7739486784993,91.2473979706716,91.2473979706716,118.986412640188,174.76696922004,8.51635537580868,17.4612608920711,14.723007593219,34.5,32.9,6.34997812769636
"228",228,11.185972,4.507631,0.0171731030205905,198.6804393,37,0.0168076109685762,0.75399731389571,1.57501261290977,1.3141992878277,1.36442571694566,891.3959859,227,692.715546605177,38.7813453301284,40.3380862267027,27.6611150693893,29.9069347253967,122.336540902208,122.336540902208,118.514603216728,174.461157051758,9.48617609259601,27.4983075812985,31.5220901697224,30,32.7142857142857,5.73626724488686
"229",229,10.22861,4.756875,0.0180563223115773,2587.478754,23,0.0166510554146599,1.54280462675893,3.2266734131605,1.63128672855176,1.32998189991427,3277.512985,220,690.034230458321,30.1014307654296,25.6997559136251,13.9862482204133,4.96540181293541,115.591476273985,115.591476273985,108.596885818065,134.036129347287,8.30469562480667,14.6891740572997,15.7583571699744,33,32.2,3.93155730686237
"230",230,10.289877,4.702515,0.0180563223115773,1660.245948,29,0.0166233111276757,1.47112093309968,3.80632799335205,1.54280462675893,1.35404943095653,2587.478754,229,927.232806738975,30.9120087735424,30.4694591384667,20.872872431679,19.5589681621632,197.183096867066,197.183096867066,107.414488851966,132.830885493639,7.4684371706428,21.157131569024,22.6384377735313,42,38.3913043478261,6.69965487872854
"231",231,10.073106,4.737563,0.0180563223115773,1175.792887,32,0.0167711105491273,1.4253806304563,2.34689305226991,1.47112093309968,1.35065216191465,1660.245948,230,484.453061013776,34.1872861502773,35.4158277886132,14.8472006573266,11.7796589084583,177.713689507296,177.713689507296,106.611815987129,129.991445344355,9.53660128638172,14.9703343805516,13.0453209580405,36,34.7777777777778,6.77823313588758
"232",232,11.31553,4.530084,0.0171731030205905,1277.801717,32,0.0166421535546785,1.22080254730952,2.34689305226991,1.47112093309968,1.35065216191465,1660.245948,230,382.444230426431,32.628210188915,32.8422621562161,16.7137875949056,20.4058368973495,245.226673931306,245.226673931306,107.001359704429,132.395108853152,9.92078887691241,16.7440835231346,18.6836098274366,42,37.9,7.55958784730045
"233",233,11.363428,4.502813,0.0171731030205905,1057.328436,33,0.0167047275261225,1.15963826677409,2.88048111361557,1.22080254730952,1.35295940426574,1277.801717,232,220.473281524558,34.9134959783225,40.3129725711334,16.1029669245645,8.08659285815507,276.277252180101,276.277252180101,106.375749424553,129.899361844252,9.0704764896082,16.5718153325809,16.2698496412875,42,39.3888888888889,5.87255720317607
"234",234,11.415652,4.554778,0.0171731030205905,649.705767,36,0.0167347605271762,1.23779295782482,3.03261791740317,1.15963826677409,1.36062154444381,1057.328436,233,407.622668612713,37.3613139049501,39.2387158714764,18.9464820393655,23.5489081878552,257.805512360264,257.805512360264,106.044335895264,129.008044075566,9.75257044335182,18.4650679670198,18.6842645937625,42,39.1666666666667,6.08034441748937
"235",235,11.433794,4.388564,0.0171731030205905,598.102699,37,0.0168104884770809,1.01412900134244,3.03261791740317,1.15963826677409,1.36062154444381,1057.328436,233,459.225736588296,37.7179382078691,42.7721479725955,19.3766158972763,11.2273438517696,396.74645144275,396.74645144275,106.044335895264,129.008044075566,9.14103434966355,19.2619298574652,19.4371419890299,42,39.1111111111111,6.10582064522321
"236",236,11.658653,3.830614,0.0171731030205905,280.1503691,40,0.017017538946984,0.768928911053684,2.43255991433623,1.01412900134244,1.37357190084457,598.102699,235,317.952329910659,38.4911984714834,42.6552344747102,26.0164469545211,22.9370099701137,492.490092073778,492.490092073778,106.024876317161,128.576125337732,9.73003635477084,25.2031985578576,27.5335098327731,42,39.5,5.16397779494322
"237",237,11.344027,3.025865,0.0171731030205905,136.4106777,41,0.0172771316944574,0.542162132007987,2.15860547596267,0.768928911053684,1.39892508984193,280.1503691,236,143.739691374128,38.6374821271855,42.8202271525716,31.2833814129002,26.9160101932724,536.645178870283,536.645178870283,105.891801635556,128.437643292624,8.34237742401422,30.5538851536854,33.7282052840176,42,39.7333333333333,4.97804704487135
"238",238,11.501439,2.350096,0.0171758783935509,58.6051668,42,0.0174067944588841,0.359099108735243,2.6787936718119,0.542162132007987,1.43071204493609,136.4106777,237,77.8055109289707,39.0741847128709,42.8850888219125,35.6333484755258,30.352145277575,552.643117342884,552.643117342884,105.891801635556,128.437643292624,7.54735825370718,35.0664133264589,37.4737346468588,42,38.9230769230769,4.97429288880236
"239",239,11.602721,1.991788,0.0171758783935509,25.93187244,42,0.017468662309922,0.259185817260915,3.20831457120906,0.359099108735243,1.44658916211418,58.6051668,238,32.6732943597344,39.2843297322197,42.9189672622119,38.0064171629976,31.8206043820939,500.434718869237,500.434718869237,105.792179467793,128.287999060074,6.07495205788767,38.1910396400285,40.0383046913358,41,38.8461538461538,4.93028318737294
"240",240,9.811566,4.631808,0.0180563223115773,2061.027254,27,0.0167965222501579,1.4131915393203,3.80632799335205,1.54280462675893,1.35404943095653,2587.478754,229,526.451500717194,30.259703422017,27.9491528160317,15.3503956593851,14.597120131557,100.777329743889,100.777329743889,107.629628078478,133.160611783579,8.84732358169533,15.7902219881673,18.1104448586993,34.5,33.5555555555556,6.08974279590374
